year,lat,lon,onset_day
2009,52.0,346.0,88.0
2009,52.0,346.25,88.0
2009,52.0,346.5,344.0
2009,52.0,346.75,88.0
2009,52.0,347.0,88.0
2009,52.0,347.25,88.0
2009,52.0,347.5,88.0
2009,52.0,347.75,208.0
2009,52.0,348.0,88.0
2009,52.0,348.25,88.0
2009,52.0,348.5,88.0
2009,52.0,348.75,216.0
2009,52.0,349.0,56.0
2009,52.0,349.25,56.0
2009,52.0,349.5,48.0
2009,52.0,349.75,184.0
2009,52.0,350.0,160.0
2009,52.0,352.25,56.0
2009,52.0,352.5,176.0
2009,52.0,352.75,176.0
2009,52.0,353.0,176.0
2009,52.0,353.25,184.0
2009,52.0,353.5,184.0
2009,52.0,353.75,64.0
2009,52.0,354.0,64.0
2009,52.0,354.25,152.0
2009,52.0,354.5,152.0
2009,52.0,354.75,184.0
2009,52.0,355.0,248.0
2009,52.0,355.25,216.0
2009,52.25,345.0,88.0
2009,52.25,345.25,344.0
2009,52.25,345.5,344.0
2009,52.25,345.75,88.0
2009,52.25,346.0,88.0
2009,52.25,346.25,88.0
2009,52.25,346.5,344.0
2009,52.25,346.75,88.0
2009,52.25,347.0,344.0
2009,52.25,347.25,88.0
2009,52.25,347.5,88.0
2009,52.25,347.75,88.0
2009,52.25,348.0,344.0
2009,52.25,348.25,88.0
2009,52.25,348.5,344.0
2009,52.25,348.75,216.0
2009,52.25,349.0,224.0
2009,52.25,349.25,232.0
2009,52.25,349.5,216.0
2009,52.25,349.75,208.0
2009,52.25,350.0,144.0
2009,52.25,352.75,272.0
2009,52.25,353.0,272.0
2009,52.25,353.25,64.0
2009,52.25,353.5,64.0
2009,52.25,353.75,224.0
2009,52.25,354.0,160.0
2009,52.25,354.25,168.0
2009,52.25,354.5,152.0
2009,52.25,354.75,144.0
2009,52.25,355.0,184.0
2009,52.25,355.25,176.0
2009,52.25,355.5,344.0
2009,52.25,355.75,168.0
2009,52.5,345.0,88.0
2009,52.5,345.25,88.0
2009,52.5,345.5,344.0
2009,52.5,345.75,344.0
2009,52.5,346.0,344.0
2009,52.5,346.25,208.0
2009,52.5,346.5,344.0
2009,52.5,346.75,88.0
2009,52.5,347.0,88.0
2009,52.5,347.25,88.0
2009,52.5,347.5,88.0
2009,52.5,347.75,88.0
2009,52.5,348.0,344.0
2009,52.5,348.25,88.0
2009,52.5,348.5,344.0
2009,52.5,348.75,224.0
2009,52.5,349.0,320.0
2009,52.5,349.25,312.0
2009,52.5,349.5,216.0
2009,52.5,349.75,216.0
2009,52.5,350.0,200.0
2009,52.5,350.25,184.0
2009,52.5,353.75,152.0
2009,52.5,354.0,216.0
2009,52.5,354.25,168.0
2009,52.5,354.5,184.0
2009,52.5,354.75,184.0
2009,52.5,355.0,184.0
2009,52.5,355.25,184.0
2009,52.5,355.5,168.0
2009,52.5,355.75,168.0
2009,52.75,345.0,8.0
2009,52.75,345.25,88.0
2009,52.75,345.5,16.0
2009,52.75,345.75,208.0
2009,52.75,346.0,344.0
2009,52.75,346.25,344.0
2009,52.75,346.5,344.0
2009,52.75,346.75,344.0
2009,52.75,347.0,88.0
2009,52.75,347.25,88.0
2009,52.75,347.5,88.0
2009,52.75,347.75,88.0
2009,52.75,348.0,344.0
2009,52.75,348.25,216.0
2009,52.75,348.5,216.0
2009,52.75,348.75,224.0
2009,52.75,349.0,336.0
2009,52.75,349.25,336.0
2009,52.75,349.5,320.0
2009,52.75,349.75,336.0
2009,52.75,350.0,224.0
2009,52.75,350.25,224.0
2009,52.75,350.5,344.0
2009,52.75,353.75,160.0
2009,52.75,354.0,152.0
2009,52.75,354.25,216.0
2009,52.75,354.5,216.0
2009,52.75,354.75,192.0
2009,52.75,355.0,192.0
2009,52.75,355.25,192.0
2009,52.75,355.5,184.0
2009,52.75,355.75,160.0
2009,53.0,345.0,32.0
2009,53.0,345.25,24.0
2009,53.0,345.5,32.0
2009,53.0,345.75,88.0
2009,53.0,346.0,88.0
2009,53.0,346.25,184.0
2009,53.0,346.5,88.0
2009,53.0,346.75,328.0
2009,53.0,347.0,40.0
2009,53.0,347.25,40.0
2009,53.0,347.5,88.0
2009,53.0,347.75,88.0
2009,53.0,348.0,88.0
2009,53.0,348.25,88.0
2009,53.0,348.5,224.0
2009,53.0,348.75,224.0
2009,53.0,349.0,312.0
2009,53.0,349.25,336.0
2009,53.0,349.5,336.0
2009,53.0,349.75,336.0
2009,53.0,350.0,312.0
2009,53.0,350.25,224.0
2009,53.0,350.5,216.0
2009,53.0,354.0,184.0
2009,53.0,354.25,216.0
2009,53.0,354.5,216.0
2009,53.0,354.75,216.0
2009,53.0,355.0,216.0
2009,53.0,355.25,216.0
2009,53.0,355.5,216.0
2009,53.0,355.75,168.0
2009,53.25,345.0,32.0
2009,53.25,345.25,24.0
2009,53.25,345.5,48.0
2009,53.25,345.75,8.0
2009,53.25,346.0,88.0
2009,53.25,346.25,88.0
2009,53.25,346.5,88.0
2009,53.25,346.75,40.0
2009,53.25,347.0,32.0
2009,53.25,347.25,8.0
2009,53.25,347.5,40.0
2009,53.25,347.75,8.0
2009,53.25,348.0,88.0
2009,53.25,348.25,88.0
2009,53.25,348.5,88.0
2009,53.25,348.75,224.0
2009,53.25,349.0,328.0
2009,53.25,349.25,328.0
2009,53.25,349.5,216.0
2009,53.25,349.75,224.0
2009,53.25,350.0,336.0
2009,53.25,350.25,184.0
2009,53.25,350.5,184.0
2009,53.25,350.75,184.0
2009,53.25,351.0,104.0
2009,53.25,353.75,280.0
2009,53.25,354.0,208.0
2009,53.25,354.25,200.0
2009,53.25,354.5,184.0
2009,53.25,354.75,176.0
2009,53.25,355.0,216.0
2009,53.25,355.25,216.0
2009,53.25,355.5,216.0
2009,53.25,355.75,216.0
2009,53.25,356.0,336.0
2009,53.25,356.25,16.0
2009,53.25,356.5,8.0
2009,53.5,345.0,40.0
2009,53.5,345.25,40.0
2009,53.5,345.5,88.0
2009,53.5,345.75,24.0
2009,53.5,346.0,32.0
2009,53.5,346.25,32.0
2009,53.5,346.5,24.0
2009,53.5,346.75,32.0
2009,53.5,347.0,88.0
2009,53.5,347.25,8.0
2009,53.5,347.5,40.0
2009,53.5,347.75,88.0
2009,53.5,348.0,88.0
2009,53.5,348.25,88.0
2009,53.5,348.5,88.0
2009,53.5,348.75,88.0
2009,53.5,349.0,88.0
2009,53.5,349.25,336.0
2009,53.5,349.5,216.0
2009,53.5,349.75,224.0
2009,53.5,350.0,48.0
2009,53.5,353.75,208.0
2009,53.5,354.0,200.0
2009,53.5,354.25,64.0
2009,53.5,354.5,96.0
2009,53.5,354.75,176.0
2009,53.5,355.0,216.0
2009,53.5,355.25,216.0
2009,53.5,355.5,216.0
2009,53.5,355.75,216.0
2009,53.5,356.0,224.0
2009,53.5,356.25,312.0
2009,53.5,356.5,40.0
2009,53.5,356.75,336.0
2009,53.5,357.0,16.0
2009,53.75,345.0,32.0
2009,53.75,345.25,8.0
2009,53.75,345.5,8.0
2009,53.75,345.75,16.0
2009,53.75,346.0,88.0
2009,53.75,346.25,32.0
2009,53.75,346.5,32.0
2009,53.75,346.75,32.0
2009,53.75,347.0,88.0
2009,53.75,347.25,88.0
2009,53.75,347.5,8.0
2009,53.75,347.75,16.0
2009,53.75,348.0,88.0
2009,53.75,348.25,88.0
2009,53.75,348.5,88.0
2009,53.75,348.75,336.0
2009,53.75,349.0,88.0
2009,53.75,349.25,88.0
2009,53.75,349.5,216.0
2009,53.75,349.75,232.0
2009,53.75,350.0,232.0
2009,53.75,350.25,48.0
2009,53.75,353.75,184.0
2009,53.75,354.0,160.0
2009,53.75,354.25,168.0
2009,53.75,354.5,184.0
2009,53.75,354.75,184.0
2009,53.75,355.0,96.0
2009,53.75,355.25,96.0
2009,53.75,355.5,144.0
2009,53.75,355.75,144.0
2009,53.75,356.0,144.0
2009,53.75,356.25,304.0
2009,53.75,356.5,192.0
2009,53.75,356.75,120.0
2009,53.75,357.0,168.0
2009,54.0,345.0,16.0
2009,54.0,345.25,16.0
2009,54.0,345.5,32.0
2009,54.0,345.75,48.0
2009,54.0,346.0,32.0
2009,54.0,346.25,336.0
2009,54.0,346.5,32.0
2009,54.0,346.75,32.0
2009,54.0,347.0,88.0
2009,54.0,347.25,88.0
2009,54.0,347.5,88.0
2009,54.0,347.75,88.0
2009,54.0,348.0,88.0
2009,54.0,348.25,88.0
2009,54.0,348.5,88.0
2009,54.0,348.75,48.0
2009,54.0,349.0,40.0
2009,54.0,349.25,88.0
2009,54.0,349.5,336.0
2009,54.0,349.75,232.0
2009,54.0,350.0,240.0
2009,54.0,353.75,56.0
2009,54.0,354.0,48.0
2009,54.0,354.25,184.0
2009,54.0,354.5,184.0
2009,54.0,354.75,184.0
2009,54.0,355.0,184.0
2009,54.0,355.25,64.0
2009,54.0,355.5,64.0
2009,54.0,355.75,152.0
2009,54.0,356.0,152.0
2009,54.0,356.25,192.0
2009,54.0,356.5,160.0
2009,54.0,356.75,184.0
2009,54.0,357.0,56.0
2009,54.0,359.75,264.0
2009,54.25,345.0,24.0
2009,54.25,345.25,24.0
2009,54.25,345.5,8.0
2009,54.25,345.75,8.0
2009,54.25,346.0,16.0
2009,54.25,346.25,328.0
2009,54.25,346.5,24.0
2009,54.25,346.75,40.0
2009,54.25,347.0,88.0
2009,54.25,347.25,40.0
2009,54.25,347.5,88.0
2009,54.25,347.75,88.0
2009,54.25,348.0,88.0
2009,54.25,348.25,88.0
2009,54.25,348.5,40.0
2009,54.25,348.75,40.0
2009,54.25,349.0,56.0
2009,54.25,349.25,88.0
2009,54.25,349.5,88.0
2009,54.25,349.75,88.0
2009,54.25,350.0,288.0
2009,54.25,350.25,232.0
2009,54.25,350.5,216.0
2009,54.25,350.75,200.0
2009,54.25,351.0,200.0
2009,54.25,351.25,184.0
2009,54.25,354.0,56.0
2009,54.25,354.25,184.0
2009,54.25,354.5,184.0
2009,54.25,354.75,8.0
2009,54.25,355.0,184.0
2009,54.25,355.25,184.0
2009,54.25,355.5,304.0
2009,54.25,355.75,224.0
2009,54.25,356.0,224.0
2009,54.25,356.25,192.0
2009,54.25,356.5,48.0
2009,54.25,356.75,216.0
2009,54.25,359.5,224.0
2009,54.25,359.75,216.0
2009,54.5,345.0,16.0
2009,54.5,345.25,24.0
2009,54.5,345.5,24.0
2009,54.5,345.75,16.0
2009,54.5,346.0,16.0
2009,54.5,346.25,16.0
2009,54.5,346.5,40.0
2009,54.5,346.75,88.0
2009,54.5,347.0,88.0
2009,54.5,347.25,88.0
2009,54.5,347.5,40.0
2009,54.5,347.75,328.0
2009,54.5,348.0,88.0
2009,54.5,348.25,48.0
2009,54.5,348.5,88.0
2009,54.5,348.75,40.0
2009,54.5,349.0,40.0
2009,54.5,349.25,88.0
2009,54.5,349.5,88.0
2009,54.5,349.75,88.0
2009,54.5,350.0,224.0
2009,54.5,350.25,224.0
2009,54.5,350.5,328.0
2009,54.5,350.75,216.0
2009,54.5,351.0,200.0
2009,54.5,351.25,208.0
2009,54.5,351.5,200.0
2009,54.5,351.75,88.0
2009,54.5,353.5,96.0
2009,54.5,354.5,48.0
2009,54.5,354.75,224.0
2009,54.5,355.0,104.0
2009,54.5,355.25,152.0
2009,54.5,355.5,216.0
2009,54.5,355.75,224.0
2009,54.5,356.0,192.0
2009,54.5,356.25,192.0
2009,54.5,356.5,280.0
2009,54.5,359.0,232.0
2009,54.5,359.25,216.0
2009,54.5,359.5,216.0
2009,54.5,359.75,216.0
2009,54.75,345.0,24.0
2009,54.75,345.25,24.0
2009,54.75,345.5,24.0
2009,54.75,345.75,40.0
2009,54.75,346.0,328.0
2009,54.75,346.25,8.0
2009,54.75,346.5,8.0
2009,54.75,346.75,40.0
2009,54.75,347.0,88.0
2009,54.75,347.25,88.0
2009,54.75,347.5,88.0
2009,54.75,347.75,40.0
2009,54.75,348.0,88.0
2009,54.75,348.25,48.0
2009,54.75,348.5,88.0
2009,54.75,348.75,40.0
2009,54.75,349.0,88.0
2009,54.75,349.25,88.0
2009,54.75,349.5,88.0
2009,54.75,349.75,88.0
2009,54.75,350.0,320.0
2009,54.75,350.25,328.0
2009,54.75,350.5,64.0
2009,54.75,350.75,216.0
2009,54.75,351.0,216.0
2009,54.75,351.25,184.0
2009,54.75,351.5,296.0
2009,54.75,354.25,192.0
2009,54.75,354.5,216.0
2009,54.75,354.75,224.0
2009,54.75,355.0,224.0
2009,54.75,355.25,280.0
2009,54.75,355.5,216.0
2009,54.75,355.75,192.0
2009,54.75,356.0,192.0
2009,54.75,356.25,216.0
2009,54.75,356.5,216.0
2009,54.75,358.75,240.0
2009,54.75,359.0,64.0
2009,54.75,359.25,160.0
2009,54.75,359.5,160.0
2009,54.75,359.75,160.0
2009,55.0,345.0,24.0
2009,55.0,345.25,24.0
2009,55.0,345.5,24.0
2009,55.0,345.75,24.0
2009,55.0,346.0,24.0
2009,55.0,346.25,16.0
2009,55.0,346.5,16.0
2009,55.0,346.75,328.0
2009,55.0,347.0,88.0
2009,55.0,347.25,88.0
2009,55.0,347.5,88.0
2009,55.0,347.75,88.0
2009,55.0,348.0,32.0
2009,55.0,348.25,56.0
2009,55.0,348.5,88.0
2009,55.0,348.75,88.0
2009,55.0,349.0,88.0
2009,55.0,349.25,88.0
2009,55.0,349.5,88.0
2009,55.0,349.75,40.0
2009,55.0,350.0,88.0
2009,55.0,350.25,88.0
2009,55.0,350.5,64.0
2009,55.0,350.75,216.0
2009,55.0,351.0,216.0
2009,55.0,351.25,208.0
2009,55.0,351.5,200.0
2009,55.0,352.75,240.0
2009,55.0,354.0,112.0
2009,55.0,354.25,216.0
2009,55.0,354.5,216.0
2009,55.0,354.75,224.0
2009,55.0,356.5,240.0
2009,55.0,358.5,232.0
2009,55.0,358.75,192.0
2009,55.0,359.0,56.0
2009,55.0,359.25,160.0
2009,55.0,359.5,160.0
2009,55.0,359.75,288.0
2009,55.25,345.0,88.0
2009,55.25,345.25,88.0
2009,55.25,345.5,88.0
2009,55.25,345.75,88.0
2009,55.25,346.0,40.0
2009,55.25,346.25,88.0
2009,55.25,346.5,88.0
2009,55.25,346.75,88.0
2009,55.25,347.0,88.0
2009,55.25,347.25,88.0
2009,55.25,347.5,8.0
2009,55.25,347.75,88.0
2009,55.25,348.0,32.0
2009,55.25,348.25,40.0
2009,55.25,348.5,88.0
2009,55.25,348.75,88.0
2009,55.25,349.0,40.0
2009,55.25,349.25,88.0
2009,55.25,349.5,88.0
2009,55.25,349.75,88.0
2009,55.25,350.0,88.0
2009,55.25,350.25,88.0
2009,55.25,350.5,88.0
2009,55.25,350.75,232.0
2009,55.25,351.0,224.0
2009,55.25,351.25,328.0
2009,55.25,351.5,328.0
2009,55.25,351.75,208.0
2009,55.25,352.0,200.0
2009,55.25,352.25,56.0
2009,55.25,352.5,200.0
2009,55.25,352.75,24.0
2009,55.25,353.0,104.0
2009,55.25,353.25,216.0
2009,55.25,353.5,224.0
2009,55.25,353.75,216.0
2009,55.25,354.0,280.0
2009,55.25,354.25,224.0
2009,55.25,354.5,224.0
2009,55.25,354.75,224.0
2009,55.25,355.0,224.0
2009,55.25,358.5,192.0
2009,55.25,358.75,200.0
2009,55.25,359.0,304.0
2009,55.25,359.25,304.0
2009,55.25,359.5,296.0
2009,55.25,359.75,288.0
2009,55.5,345.0,24.0
2009,55.5,345.25,88.0
2009,55.5,345.5,88.0
2009,55.5,345.75,40.0
2009,55.5,346.0,24.0
2009,55.5,346.25,24.0
2009,55.5,346.5,24.0
2009,55.5,346.75,24.0
2009,55.5,347.0,88.0
2009,55.5,347.25,88.0
2009,55.5,347.5,8.0
2009,55.5,347.75,88.0
2009,55.5,348.0,32.0
2009,55.5,348.25,88.0
2009,55.5,348.5,88.0
2009,55.5,348.75,88.0
2009,55.5,349.0,24.0
2009,55.5,349.25,88.0
2009,55.5,349.5,88.0
2009,55.5,349.75,88.0
2009,55.5,350.0,88.0
2009,55.5,350.25,88.0
2009,55.5,350.5,88.0
2009,55.5,350.75,88.0
2009,55.5,351.0,48.0
2009,55.5,351.25,48.0
2009,55.5,351.5,320.0
2009,55.5,351.75,56.0
2009,55.5,352.0,56.0
2009,55.5,352.25,56.0
2009,55.5,352.5,296.0
2009,55.5,352.75,272.0
2009,55.5,353.0,96.0
2009,55.5,353.25,104.0
2009,55.5,353.5,224.0
2009,55.5,353.75,280.0
2009,55.5,354.0,112.0
2009,55.5,354.25,48.0
2009,55.5,354.5,64.0
2009,55.5,354.75,72.0
2009,55.5,355.0,224.0
2009,55.5,355.25,224.0
2009,55.5,358.25,240.0
2009,55.5,358.5,192.0
2009,55.5,358.75,288.0
2009,55.5,359.0,328.0
2009,55.5,359.25,312.0
2009,55.5,359.5,288.0
2009,55.5,359.75,288.0
2009,55.75,345.0,24.0
2009,55.75,345.25,88.0
2009,55.75,345.5,88.0
2009,55.75,345.75,24.0
2009,55.75,346.0,24.0
2009,55.75,346.25,24.0
2009,55.75,346.5,24.0
2009,55.75,346.75,24.0
2009,55.75,347.0,24.0
2009,55.75,347.25,56.0
2009,55.75,347.5,24.0
2009,55.75,347.75,88.0
2009,55.75,348.0,88.0
2009,55.75,348.25,40.0
2009,55.75,348.5,24.0
2009,55.75,348.75,88.0
2009,55.75,349.0,40.0
2009,55.75,349.25,40.0
2009,55.75,349.5,88.0
2009,55.75,349.75,24.0
2009,55.75,350.0,24.0
2009,55.75,350.25,88.0
2009,55.75,350.5,88.0
2009,55.75,350.75,48.0
2009,55.75,351.0,40.0
2009,55.75,351.25,88.0
2009,55.75,351.5,88.0
2009,55.75,351.75,64.0
2009,55.75,352.0,64.0
2009,55.75,352.25,64.0
2009,55.75,352.5,88.0
2009,55.75,352.75,320.0
2009,55.75,353.0,272.0
2009,55.75,353.25,296.0
2009,55.75,353.5,88.0
2009,55.75,354.0,64.0
2009,55.75,354.25,80.0
2009,55.75,354.75,336.0
2009,55.75,355.0,224.0
2009,55.75,358.0,224.0
2009,55.75,358.25,192.0
2009,55.75,358.5,24.0
2009,55.75,358.75,24.0
2009,55.75,359.0,24.0
2009,55.75,359.25,320.0
2009,55.75,359.5,288.0
2009,55.75,359.75,320.0
2009,56.0,345.0,24.0
2009,56.0,345.25,88.0
2009,56.0,345.5,88.0
2009,56.0,345.75,88.0
2009,56.0,346.0,88.0
2009,56.0,346.25,88.0
2009,56.0,346.5,88.0
2009,56.0,346.75,24.0
2009,56.0,347.0,24.0
2009,56.0,347.25,32.0
2009,56.0,347.5,24.0
2009,56.0,347.75,328.0
2009,56.0,348.0,88.0
2009,56.0,348.25,40.0
2009,56.0,348.5,88.0
2009,56.0,348.75,88.0
2009,56.0,349.0,88.0
2009,56.0,349.25,24.0
2009,56.0,349.5,88.0
2009,56.0,349.75,40.0
2009,56.0,350.0,24.0
2009,56.0,350.25,88.0
2009,56.0,350.5,88.0
2009,56.0,350.75,48.0
2009,56.0,351.0,88.0
2009,56.0,351.25,88.0
2009,56.0,351.5,88.0
2009,56.0,351.75,232.0
2009,56.0,352.0,320.0
2009,56.0,352.25,320.0
2009,56.0,352.5,88.0
2009,56.0,352.75,304.0
2009,56.0,353.0,304.0
2009,56.0,353.25,56.0
2009,56.0,353.5,96.0
2009,56.0,353.75,96.0
2009,56.0,354.0,48.0
2009,56.0,354.25,88.0
2009,56.0,356.75,264.0
2009,56.0,357.0,192.0
2009,56.0,357.25,192.0
2009,56.0,357.5,192.0
2009,56.0,357.75,192.0
2009,56.0,358.0,224.0
2009,56.0,358.25,224.0
2009,56.0,358.5,296.0
2009,56.0,358.75,328.0
2009,56.0,359.0,232.0
2009,56.0,359.25,56.0
2009,56.0,359.5,64.0
2009,56.0,359.75,64.0
2009,56.25,345.0,88.0
2009,56.25,345.25,208.0
2009,56.25,345.5,88.0
2009,56.25,345.75,88.0
2009,56.25,346.0,88.0
2009,56.25,346.25,88.0
2009,56.25,346.5,88.0
2009,56.25,346.75,88.0
2009,56.25,347.0,24.0
2009,56.25,347.25,24.0
2009,56.25,347.5,24.0
2009,56.25,347.75,24.0
2009,56.25,348.0,24.0
2009,56.25,348.25,24.0
2009,56.25,348.5,32.0
2009,56.25,348.75,24.0
2009,56.25,349.0,24.0
2009,56.25,349.25,88.0
2009,56.25,349.5,88.0
2009,56.25,349.75,88.0
2009,56.25,350.0,40.0
2009,56.25,350.25,40.0
2009,56.25,350.5,40.0
2009,56.25,350.75,88.0
2009,56.25,351.0,320.0
2009,56.25,351.25,320.0
2009,56.25,351.5,224.0
2009,56.25,351.75,320.0
2009,56.25,352.0,320.0
2009,56.25,352.25,320.0
2009,56.25,352.5,312.0
2009,56.25,352.75,96.0
2009,56.25,353.0,88.0
2009,56.25,353.25,88.0
2009,56.25,353.5,88.0
2009,56.25,353.75,88.0
2009,56.25,354.0,56.0
2009,56.25,354.25,56.0
2009,56.25,357.0,192.0
2009,56.25,357.25,64.0
2009,56.25,357.5,184.0
2009,56.25,357.75,184.0
2009,56.25,358.0,176.0
2009,56.25,358.25,304.0
2009,56.25,358.5,328.0
2009,56.25,358.75,328.0
2009,56.25,359.0,224.0
2009,56.25,359.25,232.0
2009,56.25,359.5,56.0
2009,56.25,359.75,328.0
2009,56.5,345.0,80.0
2009,56.5,345.25,208.0
2009,56.5,345.5,208.0
2009,56.5,345.75,24.0
2009,56.5,346.0,88.0
2009,56.5,346.25,88.0
2009,56.5,346.5,24.0
2009,56.5,346.75,24.0
2009,56.5,347.0,88.0
2009,56.5,347.25,32.0
2009,56.5,347.5,24.0
2009,56.5,347.75,88.0
2009,56.5,348.0,88.0
2009,56.5,348.25,24.0
2009,56.5,348.5,40.0
2009,56.5,348.75,40.0
2009,56.5,349.0,40.0
2009,56.5,349.25,40.0
2009,56.5,349.5,24.0
2009,56.5,349.75,24.0
2009,56.5,350.0,24.0
2009,56.5,350.25,24.0
2009,56.5,350.5,24.0
2009,56.5,350.75,24.0
2009,56.5,351.0,48.0
2009,56.5,351.25,312.0
2009,56.5,351.5,312.0
2009,56.5,351.75,312.0
2009,56.5,352.0,320.0
2009,56.5,352.25,328.0
2009,56.5,352.5,56.0
2009,56.5,352.75,56.0
2009,56.5,353.0,96.0
2009,56.5,353.25,56.0
2009,56.5,353.5,56.0
2009,56.5,353.75,88.0
2009,56.5,357.25,184.0
2009,56.5,357.5,328.0
2009,56.5,357.75,184.0
2009,56.5,358.0,328.0
2009,56.5,358.25,328.0
2009,56.5,358.5,312.0
2009,56.5,358.75,312.0
2009,56.5,359.0,296.0
2009,56.5,359.25,312.0
2009,56.5,359.5,64.0
2009,56.5,359.75,328.0
2009,56.75,345.0,328.0
2009,56.75,345.25,24.0
2009,56.75,345.5,40.0
2009,56.75,345.75,40.0
2009,56.75,346.0,24.0
2009,56.75,346.25,88.0
2009,56.75,346.5,24.0
2009,56.75,346.75,88.0
2009,56.75,347.0,24.0
2009,56.75,347.25,24.0
2009,56.75,347.5,32.0
2009,56.75,347.75,24.0
2009,56.75,348.0,32.0
2009,56.75,348.25,40.0
2009,56.75,348.5,40.0
2009,56.75,348.75,24.0
2009,56.75,349.0,40.0
2009,56.75,349.25,48.0
2009,56.75,349.5,40.0
2009,56.75,349.75,24.0
2009,56.75,350.0,24.0
2009,56.75,350.25,24.0
2009,56.75,350.5,24.0
2009,56.75,350.75,24.0
2009,56.75,351.0,24.0
2009,56.75,351.25,320.0
2009,56.75,351.5,312.0
2009,56.75,351.75,312.0
2009,56.75,352.0,312.0
2009,56.75,352.25,56.0
2009,56.75,352.5,56.0
2009,56.75,352.75,56.0
2009,56.75,353.0,56.0
2009,56.75,353.25,56.0
2009,56.75,353.5,56.0
2009,56.75,353.75,88.0
2009,56.75,354.0,56.0
2009,56.75,357.5,280.0
2009,56.75,357.75,240.0
2009,56.75,358.0,328.0
2009,56.75,358.25,296.0
2009,56.75,358.5,256.0
2009,56.75,358.75,328.0
2009,56.75,359.0,296.0
2009,56.75,359.25,312.0
2009,56.75,359.5,232.0
2009,56.75,359.75,312.0
2009,57.0,345.0,88.0
2009,57.0,345.25,24.0
2009,57.0,345.5,24.0
2009,57.0,345.75,40.0
2009,57.0,346.0,208.0
2009,57.0,346.25,24.0
2009,57.0,346.5,24.0
2009,57.0,346.75,24.0
2009,57.0,347.0,24.0
2009,57.0,347.25,88.0
2009,57.0,347.5,88.0
2009,57.0,347.75,24.0
2009,57.0,348.0,88.0
2009,57.0,348.25,32.0
2009,57.0,348.5,40.0
2009,57.0,348.75,40.0
2009,57.0,349.0,40.0
2009,57.0,349.25,24.0
2009,57.0,349.5,24.0
2009,57.0,349.75,24.0
2009,57.0,350.0,24.0
2009,57.0,350.25,24.0
2009,57.0,350.5,24.0
2009,57.0,350.75,40.0
2009,57.0,351.0,328.0
2009,57.0,351.25,56.0
2009,57.0,351.5,320.0
2009,57.0,351.75,320.0
2009,57.0,352.0,88.0
2009,57.0,352.25,96.0
2009,57.0,352.5,24.0
2009,57.0,352.75,56.0
2009,57.0,353.0,56.0
2009,57.0,353.25,56.0
2009,57.0,353.5,56.0
2009,57.0,353.75,56.0
2009,57.0,354.0,56.0
2009,57.0,357.75,64.0
2009,57.0,358.0,280.0
2009,57.0,358.25,56.0
2009,57.0,358.5,56.0
2009,57.0,358.75,304.0
2009,57.0,359.0,304.0
2009,57.0,359.25,304.0
2009,57.0,359.5,224.0
2009,57.0,359.75,224.0
2009,57.25,345.0,88.0
2009,57.25,345.25,88.0
2009,57.25,345.5,40.0
2009,57.25,345.75,24.0
2009,57.25,346.0,32.0
2009,57.25,346.25,24.0
2009,57.25,346.5,40.0
2009,57.25,346.75,88.0
2009,57.25,347.0,24.0
2009,57.25,347.25,24.0
2009,57.25,347.5,32.0
2009,57.25,347.75,48.0
2009,57.25,348.0,40.0
2009,57.25,348.25,40.0
2009,57.25,348.5,48.0
2009,57.25,348.75,32.0
2009,57.25,349.0,40.0
2009,57.25,349.25,48.0
2009,57.25,349.5,32.0
2009,57.25,349.75,24.0
2009,57.25,350.0,24.0
2009,57.25,350.25,40.0
2009,57.25,350.5,40.0
2009,57.25,350.75,40.0
2009,57.25,351.0,48.0
2009,57.25,351.25,56.0
2009,57.25,351.5,328.0
2009,57.25,351.75,56.0
2009,57.25,352.0,88.0
2009,57.25,352.25,328.0
2009,57.25,352.5,24.0
2009,57.25,352.75,64.0
2009,57.25,353.0,56.0
2009,57.25,353.25,56.0
2009,57.25,353.5,88.0
2009,57.25,353.75,56.0
2009,57.25,354.0,40.0
2009,57.25,358.0,288.0
2009,57.25,358.25,280.0
2009,57.25,358.5,288.0
2009,57.25,358.75,296.0
2009,57.25,359.0,224.0
2009,57.25,359.25,304.0
2009,57.25,359.5,56.0
2009,57.25,359.75,64.0
2009,57.5,345.0,88.0
2009,57.5,345.25,88.0
2009,57.5,345.5,24.0
2009,57.5,345.75,24.0
2009,57.5,346.0,40.0
2009,57.5,346.25,24.0
2009,57.5,346.5,88.0
2009,57.5,346.75,64.0
2009,57.5,347.0,40.0
2009,57.5,347.25,24.0
2009,57.5,347.5,24.0
2009,57.5,347.75,24.0
2009,57.5,348.0,24.0
2009,57.5,348.25,24.0
2009,57.5,348.5,24.0
2009,57.5,348.75,32.0
2009,57.5,349.0,32.0
2009,57.5,349.25,24.0
2009,57.5,349.5,24.0
2009,57.5,349.75,88.0
2009,57.5,350.0,40.0
2009,57.5,350.25,24.0
2009,57.5,350.5,312.0
2009,57.5,350.75,24.0
2009,57.5,351.0,48.0
2009,57.5,351.25,80.0
2009,57.5,351.5,328.0
2009,57.5,351.75,48.0
2009,57.5,352.0,88.0
2009,57.5,352.25,56.0
2009,57.5,352.5,56.0
2009,57.5,352.75,64.0
2009,57.5,353.0,56.0
2009,57.5,353.25,56.0
2009,57.5,353.5,56.0
2009,57.5,354.0,64.0
2009,57.5,354.25,240.0
2009,57.5,358.25,232.0
